dt,day,hour,minute,tag,in_worker,out_worker,in_pollen,out_pollen,in_drone,out_drone
2025-08-30 15:25:23,30,15,25,TX2_6,285,148,12,5,0,0
2025-08-30 15:30:23,30,15,30,TX2_6,300,125,20,7,1,0
2025-08-30 15:35:23,30,15,35,TX2_6,317,129,16,6,0,1
2025-08-30 15:40:23,30,15,40,TX2_6,271,123,8,4,0,0
2025-08-30 15:45:23,30,15,45,TX2_6,300,119,5,3,0,0
2025-08-30 15:50:23,30,15,50,TX2_6,306,116,6,4,0,0
2025-08-30 15:55:23,30,15,55,TX2_6,269,120,7,2,1,0
2025-08-30 16:00:23,30,16,0,TX2_6,264,178,9,4,0,1
2025-08-30 16:05:23,30,16,5,TX2_6,271,138,14,4,0,0
2025-08-30 16:10:23,30,16,10,TX2_6,390,84,19,4,0,0
2025-08-30 16:15:23,30,16,15,TX2_6,236,101,11,2,1,1
2025-08-30 16:20:23,30,16,20,TX2_6,350,170,4,4,0,0
2025-08-30 16:25:23,30,16,25,TX2_6,308,122,15,3,0,0
2025-08-30 16:30:23,30,16,30,TX2_6,389,106,11,5,0,0
2025-08-30 16:35:23,30,16,35,TX2_6,324,117,7,1,0,0
2025-08-30 16:40:23,30,16,40,TX2_6,254,121,2,1,0,0
2025-08-30 16:45:23,30,16,45,TX2_6,271,142,2,1,0,0
2025-08-30 16:50:23,30,16,50,TX2_6,288,127,1,1,0,0
2025-08-30 16:55:23,30,16,55,TX2_6,289,92,0,1,0,1
2025-08-30 17:00:24,30,17,0,TX2_6,231,117,0,1,0,0
2025-08-30 17:05:24,30,17,5,TX2_6,247,124,3,0,0,0
2025-08-30 17:10:24,30,17,10,TX2_6,243,98,0,0,1,0
2025-08-30 17:15:24,30,17,15,TX2_6,217,100,0,0,0,0
2025-08-30 17:20:24,30,17,20,TX2_6,232,108,0,1,0,0
2025-08-30 17:25:24,30,17,25,TX2_6,210,116,0,0,0,0
2025-08-30 17:30:24,30,17,30,TX2_6,208,127,0,0,0,0
2025-08-30 17:35:24,30,17,35,TX2_6,217,134,0,0,0,0
2025-08-30 17:40:24,30,17,40,TX2_6,213,128,0,0,0,0
2025-08-30 17:45:24,30,17,45,TX2_6,155,87,0,0,0,0
2025-08-30 17:50:24,30,17,50,TX2_6,162,111,0,0,0,0
2025-08-30 17:55:24,30,17,55,TX2_6,125,95,0,0,0,0
2025-08-30 18:00:24,30,18,0,TX2_6,136,102,0,0,0,1
2025-08-30 18:05:24,30,18,5,TX2_6,169,125,0,0,0,0
2025-08-30 18:10:24,30,18,10,TX2_6,176,119,0,0,0,0
2025-08-30 18:15:24,30,18,15,TX2_6,167,140,0,0,0,0
2025-08-30 18:20:24,30,18,20,TX2_6,216,175,0,0,0,0
2025-08-30 18:25:24,30,18,25,TX2_6,196,200,0,1,0,0
2025-08-30 18:30:25,30,18,30,TX2_6,216,228,0,0,0,0
2025-08-30 18:35:25,30,18,35,TX2_6,219,261,0,0,0,0
2025-08-30 18:40:25,30,18,40,TX2_6,225,224,0,0,0,0
2025-08-30 18:45:25,30,18,45,TX2_6,208,248,0,0,0,0
2025-08-30 18:50:25,30,18,50,TX2_6,256,261,0,0,0,0
2025-08-30 18:55:25,30,18,55,TX2_6,276,263,0,0,0,0
2025-08-30 19:00:25,30,19,0,TX2_6,183,192,0,0,0,0
2025-08-30 19:05:25,30,19,5,TX2_6,214,211,0,0,0,0
2025-08-30 19:10:25,30,19,10,TX2_6,191,185,0,1,0,0
2025-08-30 19:15:25,30,19,15,TX2_6,187,196,0,0,0,0
2025-08-30 19:20:25,30,19,20,TX2_6,163,159,0,0,0,0
